"StoreID","Longitude","Latitude","StoreName","Address","City","State","Phone.Number","POSInstalled","OwnershipStatus","TransactionTotal"
10942,-76.67023,39.77052,"McDonalds PlayPlace-Shrewsbury,PA","534 Shrewsbury Commons Ave"," Shrewsbury","PA"," (717) 235-4663","Old-school","Owned",2215760.32
10943,-76.01622,40.32534,"McDonalds-Sinking Spring,PA","310 Penn Ave"," Sinking Spring","PA"," (610) 927-0702","Old-school","Owned",1714291.344
10944,-80.05405,41.06179,"McDonalds-Slippery Rock,PA","328 S Main St"," Slippery Rock","PA"," (724) 794-3235","Old-school","Owned",1932765.432
10945,-79.07187,40.05222,"McDonalds [WM]-Somerset,PA","2028 North Center Ave [WM]"," Somerset","PA"," (814) 445-6347","Old-school","Owned",1805150.584
10946,-79.07527,40.04214,"McDonalds-Somerset,PA","1758 N Center Ave"," Somerset","PA"," (814) 443-0530","Installed","Franchise",1756766.415
10947,-79.07829,40.01653,"McDonalds PlayPlace-Somerset,PA","937 N Center Ave"," Somerset","PA"," (814) 444-0059","Old-school","Owned",1655312.282
10948,-75.30985,40.31592,"McDonalds PlayPlace-Souderton,PA","727 Pa 113"," Souderton","PA"," (215) 723-0193","Old-school","Owned",1979934.858
10949,-75.38508,40.60969,"McDonalds-South Bethlehem,PA","442 Wyandotte St"," South Bethlehem","PA"," (610) 868-2053","Installed","Franchise",1477515.017
10950,-79.54852,40.28448,"McDonalds-South Greensburg,PA","1207 S Main St"," South Greensburg","PA"," (412) 837-4296","Installed","Franchise",1796992.49
10951,-76.987245,41.227198,"McDonalds-South Williamsport,PA","180 Montgomery Rd"," South Williamsport","PA"," (570) 326-1355","Installed","Franchise",2386011.347
10952,-75.04626,40.16645,"McDonalds PlayPlace-Southampton,PA","338 2nd St Pike"," Southampton","PA"," (215) 355-5696","Old-school","Owned",1979071.101
10953,-77.604507,40.99464,"McDonalds-St Mary's,PA","Rt 255 Million Dollar Hwy"," St Mary's","PA"," (814) 834-1612","Installed","Franchise",2159731.11
10954,-79.76484,40.06272,"McDonalds-Star Junction,PA","3085 Pittsburgh Rd"," Star Junction","PA"," (724) 736-0244","Installed","Franchise",2179906.247
10955,-77.803642,40.829886,"McDonalds-State College,PA","2821 E College Ave"," State College","PA"," (814) 231-7755","Installed","Franchise",2205990.866
10956,-77.894,40.80783,"McDonalds-State College,PA","1615 N Atherton St"," State College","PA"," (814) 231-8800","Installed","Franchise",2053017.44
10957,-77.85594,40.79849,"McDonalds-State College,PA","442 E College Ave"," State College","PA"," (814) 231-5533","Installed","Franchise",2257135.298
10958,-77.826979,40.784497,"McDonalds PlayPlace-State College,PA","2167 S Atherton St"," State College","PA"," (814) 231-6644","Installed","Franchise",2064387.351
10959,-75.40249,40.04479,"McDonalds PlayPlace-Strafford,PA","516 W Lancaster Ave"," Strafford","PA"," (610) 293-0444","Installed","Franchise",1461616.878
10960,-75.22496,40.98696,"McDonalds PlayPlace-Stroudsburg,PA","1171 N 9th St"," Stroudsburg","PA"," (570) 421-0355","Old-school","Owned",2239759.924
10961,-75.189196,40.988398,"McDonalds PlayPlace-Stroudsburg,PA","330 Main St"," Stroudsburg","PA"," (570) 426-1690","Old-school","Owned",2023005.67
10962,-75.980549,40.82365,"McDonalds PlayPlace-Tamaqua,PA","Rt 54 & Rt 309"," Tamaqua","PA"," (570) 668-1891","Installed","Franchise",1838916.189
10963,-79.751944,40.600955,"McDonalds [WM]-Tarentum,PA","2010 Value Dr [WM]"," Tarentum","PA"," (724) 274-0531","Installed","Franchise",1974561.148
10964,-75.92151,40.41436,"McDonalds-Temple,PA","5372 Allentown Pike"," Temple","PA"," (610) 939-2381","Old-school","Franchise",2156008.688
10965,-75.745879,39.99603,"McDonalds-Thorndale,PA","3808 E Lincoln Hwy"," Thorndale","PA"," (610) 269-9618","Installed","Franchise",1890162.199
10966,-79.67316,41.62344,"McDonalds PlayPlace-Titusville,PA","420 S Franklin St"," Titusville","PA"," (814) 827-3542","Old-school","Owned",2030890.251
10967,-76.443074,41.7647,"McDonalds-Towanda,PA","Bradford Town Center"," Towanda","PA"," (570) 265-2220","Installed","Franchise",2331168.405
10968,-75.59399,40.55163,"McDonalds PlayPlace-Trexlertown,PA","6896 Hamilton Blvd"," Trexlertown","PA"," (610) 398-2218","Installed","Franchise",2086941.738
10969,-76.780728,41.789574,"McDonalds-Troy,PA","491 Elmira St"," Troy","PA"," (570) 297-5009","Old-school","Owned",1912411.975
10970,-75.959479,41.54246,"McDonalds PlayPlace-Tunkhannock,PA","161 W Toga St"," Tunkhannock","PA"," (570) 836-5307","Old-school","Franchise",1390207.831
10971,-79.84525,41.90015,"McDonalds-Union City,PA","61 N Main St"," Union City","PA"," (814) 438-1011","Installed","Franchise",2121211.49
10972,-79.737059,39.902348,"McDonalds-Uniontown,PA","Rt 21 Kmart Plaza"," Uniontown","PA"," (724) 439-0771","Installed","Owned",2048018.965
10973,-79.73497,39.88316,"McDonalds-Uniontown,PA","575 Morgantown Rd"," Uniontown","PA"," (724) 438-0285","Old-school","Owned",1682936.201
10974,-79.74037,39.90685,"McDonalds PlayPlace-Uniontown,PA","421 W Main St"," Uniontown","PA"," (724) 438-9226","Old-school","Owned",2033037.952
10975,-75.28722,39.95963,"McDonalds-Upper Darby,PA","1891 S State Rd"," Upper Darby","PA"," (610) 449-7025","Old-school","Owned",2185102.12
10976,-75.25777,39.95734,"McDonalds PlayPlace-Upper Darby,PA","133 S 69th St"," Upper Darby","PA"," (610) 352-9830","Installed","Franchise",1686445.086
10977,-79.84332,40.50045,"McDonalds PlayPlace-Verona,PA","70 Allegheny River Blvd"," Verona","PA"," (412) 826-1957","Old-school","Owned",1654861.929
10978,-75.59525,40.75668,"McDonalds PlayPlace-Walnutport,PA","473 Main St"," Walnutport","PA"," (610) 767-1490","Installed","Franchise",1903173.807
10979,-79.144571,41.841551,"McDonalds-Warren,PA","11 Market St"," Warren","PA"," (814) 726-3190","Old-school","Owned",2082690.979
10980,-80.22273,40.18328,"McDonalds [WM]-Washington,PA","30 Trinity Point Dr [WM]"," Washington","PA"," (724) 229-7500","Installed","Owned",2138940.098
10981,-80.26421,40.18191,"McDonalds-Washington,PA","999 Jefferson Ave"," Washington","PA"," (724) 225-5211","Installed","Owned",1609026.41
10982,-80.21081,40.22545,"McDonalds-Washington,PA","235 Meadowlands Blvd"," Washington","PA"," (724) 745-1603","Installed","Franchise",2029817.928
10983,-80.27148,40.16543,"McDonalds PlayPlace-Washington,PA","1294 W Chestnut St"," Washington","PA"," (724) 222-1250","Installed","Owned",2289143.795
10984,-80.22234,40.18555,"McDonalds PlayPlace-Washington,PA","1001 Trinity Cir"," Washington","PA"," (724) 222-9115","Old-school","Owned",2231072.932
10985,-77.57273,39.75265,"McDonalds-Waynesboro,PA","302 E Main St"," Waynesboro","PA"," (717) 762-9201","Old-school","Franchise",2280545.495
10986,-80.16959,39.89595,"McDonalds PlayPlace-Waynesburg,PA","US 19 & Sugar Run Rd"," Waynesburg","PA"," (724) 627-5700","Old-school","Owned",1858471.731
10987,-77.296661,41.751195,"McDonalds-Wellsboro,PA","12 Charleston St"," Wellsboro","PA"," (570) 724-2151","Installed","Franchise",1877369.983
10988,-75.59512,39.96514,"McDonalds-West Chester,PA","701 E Gay St"," West Chester","PA"," (610) 431-2536","Installed","Owned",2390517.58
10989,-75.59136,39.94241,"McDonalds PlayPlace-West Chester,PA","927 S High St"," West Chester","PA"," (610) 692-7342","Installed","Franchise",2004302.008
10990,-75.31145,40.06791,"McDonalds-West Conshohocken,PA","114 Moorehead Ave"," West Conshohocken","PA"," (610) 825-8955","Old-school","Franchise",1707897.878
10991,-79.94809,40.3443,"McDonalds [WM]-West Mifflin,PA","2251 Century Dr [WM]"," West Mifflin","PA"," (412) 655-8825","Old-school","Owned",1267737.476
10992,-79.94678,40.34811,"McDonalds PlayPlace-West Mifflin,PA","2090 Lebanon Church Rd"," West Mifflin","PA"," (412) 650-2099","Installed","Owned",2226381.714
10993,-80.05371,40.61028,"McDonalds PlayPlace-Wexford,PA","10529 Perry Hwy"," Wexford","PA"," (724) 935-6040","Installed","Franchise",2211269.162
10994,-75.77599,41.05525,"McDonalds PlayPlace-White Haven,PA","Route 940 & Ih 80"," White Haven","PA"," (570) 443-7370","Installed","Franchise",1422242.151
10995,-75.49534,40.64689,"McDonalds-Whitehall,PA","2752 Macarthur Rd"," Whitehall","PA"," (610) 776-8122","Installed","Franchise",1601181.432
10996,-75.49223,40.64465,"McDonalds-Whitehall,PA","2601 Macarthur Rd"," Whitehall","PA"," (610) 266-7790","Old-school","Owned",2489719.068
10997,-75.48804,40.63726,"McDonalds PlayPlace-Whitehall,PA","2137 Macarthur Rd"," Whitehall","PA"," (610) 437-6929","Installed","Owned",1348663.622
10998,-75.921471,41.232135,"McDonalds-Wilkes Barre,PA","746 San Souci Hwy"," Wilkes Barre","PA"," (570) 829-9846","Installed","Franchise",2079354.647
10999,-75.88124,41.24072,"McDonalds-Wilkes Barre,PA","150 E Northampton St"," Wilkes Barre","PA"," (570) 822-4090","Old-school","Owned",1942614.987
11000,-75.8431,41.24942,"McDonalds-Wilkes Barre,PA","255 Wyoming Valley Mall"," Wilkes Barre","PA"," (570) 822-7006","Old-school","Owned",1988186.273
11001,-75.84205,41.25043,"McDonalds-Wilkes Barre,PA","744 Kidder St"," Wilkes Barre","PA"," (570) 829-0321","Installed","Owned",2314112.942
11002,-75.87807,41.225,"McDonalds PlayPlace-Wilkes Barre,PA","900 Wilkes Barre Township Blvd"," Wilkes Barre","PA"," (570) 829-4582","Installed","Owned",2183452.912
11003,-79.8892,40.44501,"McDonalds-Wilkinsburg,PA","430 Penn Ave"," Wilkinsburg","PA"," (412) 243-2211","Installed","Franchise",1950863.219
11004,-76.969734,41.249947,"McDonalds-Williamsport,PA","1730 E 3rd St"," Williamsport","PA"," (570) 323-4880","Old-school","Owned",2434798.795
11005,-77.043391,41.256101,"McDonalds PlayPlace-Williamsport,PA","1940 Lycoming Creek Rd"," Williamsport","PA"," (570) 323-5006","Installed","Franchise",2188388.769
11006,-75.29688,40.83612,"McDonalds PlayPlace-Wind Gap,PA","1036 S Broadway"," Wind Gap","PA"," (610) 863-9800","Old-school","Owned",2612188.334
11007,-78.82806,40.22969,"McDonalds PlayPlace-Windber,PA","298 21st St"," Windber","PA"," (814) 467-1646","Installed","Franchise",1996565.356
11008,-76.19073,40.37055,"McDonalds PlayPlace-Womelsdorf,PA","3400 Conrad Weiser Pky"," Womelsdorf","PA"," (610) 589-2563","Old-school","Owned",1759834.226
11009,-75.34425,39.8784,"McDonalds-Woodlyn,PA","1253 Macdade Blvd"," Woodlyn","PA"," (610) 833-5760","Old-school","Owned",1665107.483
11010,-75.850828,41.301922,"McDonalds PlayPlace-Wyoming,PA","915 Wyoming Ave"," Wyoming","PA"," (570) 693-9947","Old-school","Owned",1764111.523
11011,-75.95355,40.33707,"McDonalds-Wyomissing,PA","8th And Hill Ave"," Wyomissing","PA"," (610) 372-2298","Installed","Franchise",1923847.51
11012,-75.98319,40.35665,"McDonalds PlayPlace-Wyomissing,PA","2725 N Meridian Blvd"," Wyomissing","PA"," (610) 736-3565","Installed","Franchise",2124074.305
11013,-76.76945,39.9749,"McDonalds [WM]-York,PA","Rt 30 & 74th [WM]"," York","PA"," (717) 764-8923","Old-school","Owned",2260022.47
11014,-76.73467,39.98346,"McDonalds-York,PA","60 Arsenal Rd"," York","PA"," (717) 699-4600","Old-school","Owned",2502280.009
11015,-76.72669,39.96015,"McDonalds-York,PA","142 S George St"," York","PA"," (717) 846-1021","Installed","Franchise",1936489.988
11016,-76.70558,39.91006,"McDonalds-York,PA","Leader Heights US I-83"," York","PA"," (717) 747-9191","Installed","Franchise",1413939.287
11017,-76.68213,39.97916,"McDonalds-York,PA","380 Memory Ln"," York","PA"," (717) 757-2912","Old-school","Owned",2435836.175
11018,-76.67088,39.98782,"McDonalds-York,PA","2899 Whiteford Rd"," York","PA"," (717) 757-3026","Installed","Franchise",1558286.302
11019,-76.69288,39.93738,"McDonalds PlayPlace-York,PA","2061 S Queen St"," York","PA"," (717) 845-9360","Old-school","Owned",2394598.685
11020,-76.63607,39.99273,"McDonalds PlayPlace-York,PA","4015 E Market St"," York","PA"," (717) 757-9655","Old-school","Owned",2274959.414
11021,-71.57847,41.67918,"McDonalds PlayPlace-Coventry,RI","1100 Tiogue Ave"," Coventry","RI"," (401) 828-0492","Installed","Franchise",1565365.574
11022,-71.44529,41.8019,"McDonalds-Cranston,RI","923 Cranston St"," Cranston","RI"," (401) 946-5550","Installed","Franchise",1960518.099
11023,-71.50131,41.7896,"McDonalds PlayPlace-Cranston,RI","1820 Plainfield Pike"," Cranston","RI"," (401) 943-1548","Old-school","Owned",2018454.083
11024,-71.4529,41.77187,"McDonalds PlayPlace-Cranston,RI","1099 Reservoir Ave"," Cranston","RI"," (401) 943-3451","Installed","Owned",1865781.062
11025,-71.43597,41.94393,"McDonalds-Cumberland,RI","1754 Mendon Rd"," Cumberland","RI"," (401) 334-3177","Installed","Franchise",1897035.39
11026,-71.40379,41.91312,"McDonalds-Cumberland,RI","100 Mendon Rd"," Cumberland","RI"," (401) 725-9077","Old-school","Owned",1901353.559
11027,-71.49345,41.66275,"McDonalds-East Greenwich,RI","1000 Division St"," East Greenwich","RI"," (401) 884-4340","Installed","Franchise",1978362.872
11028,-71.35223,41.8221,"McDonalds PlayPlace-East Providence,RI","721 Taunton Ave"," East Providence","RI"," (401) 434-0557","Installed","Franchise",2165740.375
11029,-71.35434,41.85727,"McDonalds PlayPlace-East Providence,RI","72 Newport Ave"," East Providence","RI"," (401) 434-8372","Installed","Franchise",1162417.969
11030,-71.495652,41.814956,"McDonalds-Johnston,RI","1377 Atwood Ave"," Johnston","RI"," (401) 942-6622","Old-school","Franchise",1842381.595
11031,-71.48,41.93518,"McDonalds PlayPlace-Lincoln,RI","Rt 116 Lincoln Mall"," Lincoln","RI"," (401) 333-0850","Old-school","Owned",2011323.528
11032,-71.2916,41.53791,"McDonalds-Middletown,RI","1425 W Main Rd"," Middletown","RI"," (401) 846-8458","Installed","Franchise",1660100.776
11033,-71.29033,41.51994,"McDonalds-Middletown,RI","288 E Main Rd"," Middletown","RI"," (401) 847-0198","Old-school","Owned",1943916.636
11034,-71.46799,41.86028,"McDonalds-North Providence,RI","1920 Mineral Spring Ave"," North Providence","RI"," (401) 353-7395","Installed","Franchise",1543403.255
11035,-71.57315,41.83551,"McDonalds-North Scituate,RI","49 Hartford Ave"," North Scituate","RI"," (401) 934-1230","Old-school","Owned",2070617.539
11036,-71.5148,41.98279,"McDonalds-North Smithfield,RI","12 Eddie Dowling Hwy"," North Smithfield","RI"," (401) 769-2624","Old-school","Owned",2223519.615
11037,-71.399047,41.874379,"McDonalds-Pawtucket,RI","255 Mineral Springs Ave"," Pawtucket","RI"," (401) 726-5670","Installed","Owned",2043161.247
11038,-71.36478,41.88045,"McDonalds-Pawtucket,RI","285 Armistice Blvd"," Pawtucket","RI"," (401) 726-9564","Installed","Franchise",1773878.125
11039,-71.42873,41.85361,"McDonalds-Providence,RI","736 Branch Ave"," Providence","RI"," (401) 273-7260","Installed","Franchise",1757984.084
11040,-71.42147,41.81396,"McDonalds-Providence,RI","343 Broad St"," Providence","RI"," (401) 421-5104","Installed","Franchise",2029826.184
11041,-71.40919,41.83803,"McDonalds-Providence,RI","649 N Main St"," Providence","RI"," (401) 274-9341","Installed","Owned",1446830.192
11042,-71.40257,41.78699,"McDonalds-Providence,RI","1481 Broad St"," Providence","RI"," (401) 941-7250","Installed","Franchise",2087051.705
11043,-71.68832,41.51188,"McDonalds-Richmond,RI","12 Kingstown Rd"," Richmond","RI"," (401) 539-1115","Installed","Franchise",1795585.525
11044,-71.553146,41.871685,"McDonalds-Smithfield,RI","US Rt 44 5 Apple Valley Mall"," Smithfield","RI"," (401) 231-3545","Installed","Franchise",1387143.709
11045,-71.48318,41.4423,"McDonalds-Wakefield,RI","140 Old Tower Hill Rd"," Wakefield","RI"," (401) 783-5393","Old-school","Owned",2028780.506
11046,-71.26822,41.71696,"McDonalds-Warren,RI","636 Metacom Ave"," Warren","RI"," (401) 245-5049","Old-school","Owned",2393586.409
11047,-71.4882,41.71416,"McDonalds PlayPlace-Warwick,RI","876 Bald Hill Rd"," Warwick","RI"," (401) 828-0920","Old-school","Owned",1960516.422
11048,-71.41299,41.7544,"McDonalds PlayPlace-Warwick,RI","770 Post Rd"," Warwick","RI"," (401) 781-6737","Installed","Franchise",2289817.611
11049,-71.39889,41.71283,"McDonalds PlayPlace-Warwick,RI","2390 Warwick Ave"," Warwick","RI"," (401) 732-4138","Old-school","Owned",1789155.26
11050,-71.82026,41.37015,"McDonalds-Westerly,RI","135 Granite St"," Westerly","RI"," (401) 596-9086","Installed","Franchise",1981559.608
11051,-71.7605,41.3518,"McDonalds-Westerly,RI","262 Post Rd"," Westerly","RI"," (401) 322-5082","Installed","Franchise",1763173.442
11052,-71.46951,42.01513,"McDonalds-Woonsocket,RI","1900 Diamond Hill Rd"," Woonsocket","RI"," (401) 765-1176","Installed","Franchise",2200522.005
11053,-82.3818709,34.1646221,"McDonalds PlayPlace-Abbeville,SC","813 W Greenwood St"," Abbeville","SC"," (864) 459-0081","Old-school","Franchise",1667016.922
11054,-81.6849455,33.6607519,"McDonalds PlayPlace-Aiken,SC","102 W Frontage Rd"," Aiken","SC"," (803) 642-9222","Installed","Franchise",1756760.482
11055,-81.7028284,33.5775722,"McDonalds PlayPlace-Aiken,SC","1157 York Street"," Aiken","SC"," (803) 649-1207","Installed","Franchise",2262601.734
11056,-81.7195302,33.5235538,"McDonalds PlayPlace-Aiken,SC","1902 A Whiskey Rd"," Aiken","SC"," (803) 648-2518","Installed","Franchise",1823355.622
11057,-81.7678,33.56367,"McDonalds PlayPlace-Aiken,SC","Richland Ave @ Gregg Hwy."," Aiken","SC"," (803) 648-6394","Installed","Franchise",1701710.526
11058,-82.7139,34.578909,"McDonalds-Anderson,SC","101 Electric City Boulevard"," Anderson","SC"," (864) 226-8532","Installed","Franchise",2381764.595
11059,-82.6957722,34.5295028,"McDonalds-Anderson,SC","1475 Pearman Dairy Rd"," Anderson","SC"," (864) 375-9990","Installed","Franchise",1790183.141
11060,-82.6660503,34.5347322,"McDonalds PlayPlace-Anderson,SC","3024 N Main Street"," Anderson","SC"," (864) 226-9874","Installed","Franchise",1866030.067
11061,-82.66291,34.48142,"McDonalds PlayPlace-Anderson,SC","331 SC Hwy 28 Byp"," Anderson","SC"," (864) 226-4377","Installed","Franchise",1853839.228
11062,-82.6074782,34.6178704,"McDonalds PlayPlace-Anderson,SC","4542 Hwy 81 N"," Anderson","SC"," (864) 231-8185","Installed","Franchise",2094999.873
11063,-79.543426,33.444255,"McDonalds PlayPlace-Andrews,SC","US Hwy 521"," Andrews","SC"," (843) 264-9307","Installed","Franchise",1785441.713
11064,-81.373837,33.244345,"McDonalds PlayPlace-Barnwell,SC","1112 Dunbarton Rd"," Barnwell","SC"," (803) 259-2144","Installed","Franchise",1873595.264
11065,-81.531694,33.90949,"McDonalds PlayPlace-Batesburg,SC","210 W Columbia Ave"," Batesburg","SC"," (803) 532-0770","Installed","Franchise",1913956.733
11066,-80.736229,32.4219689,"McDonalds [WM]-Beaufort,SC","350 Robert Smalls Pkwy [WM]"," Beaufort","SC"," (843) 524-4766","Old-school","Owned",2083891.734
11067,-80.6475465,32.4124515,"McDonalds PlayPlace-Beaufort,SC","177 Sea Island Pky"," Beaufort","SC"," (843) 522-9824","Old-school","Owned",2137591.423
11068,-80.705189,32.4405378,"McDonalds PlayPlace-Beaufort,SC","2424 Boundry St"," Beaufort","SC"," (843) 524-5185","Old-school","Franchise",1852457.234
11069,-82.4871913,34.5164497,"McDonalds PlayPlace-Belton,SC","428 S Main St"," Belton","SC"," (864) 338-8777","Installed","Franchise",1496937.322
11070,-79.6796297,34.6082352,"McDonalds PlayPlace-Bennettsville,SC","108-15/401 Byp"," Bennettsville","SC"," (843) 479-8399","Old-school","Owned",1801592.263
11071,-80.2632286,34.2083023,"McDonalds PlayPlace-Bishopville,SC","1101 Sumter Hwy"," Bishopville","SC"," (803) 428-6059","Installed","Franchise",2170702.231
11072,-81.47539,35.1579,"McDonalds-Blacksburg,SC","116 Priester Rd"," Blacksburg","SC"," (864) 839-0054","Installed","Owned",2082386.744
11073,-81.508221,35.1423854,"McDonalds PlayPlace-Blacksburg,SC","1018 N Mountain St"," Blacksburg","SC"," (864) 839-9000","Installed","Franchise",1918742.841
11074,-80.82314,32.24175,"McDonalds PlayPlace-Bluffton,SC","Hwy 278"," Bluffton","SC"," (843) 837-8025","Installed","Owned",1926390.251
11075,-80.981279,34.21445,"McDonalds PlayPlace-Blythewood,SC","250 Blythewood Rd"," Blythewood","SC"," (803) 735-1112","Old-school","Owned",2048591.935
11076,-80.66593,33.41677,"McDonalds-Bowman,SC","Home Sted Rd & Hwy 210 Ex 165"," Bowman","SC"," (803) 829-4414","Installed","Owned",2492314.266
11077,-80.596445,34.2219609,"McDonalds-Camden,SC","204 Wall St"," Camden","SC"," (803) 432-9808","Installed","Franchise",2224133.174
11078,-80.599273,34.2469052,"McDonalds PlayPlace-Camden,SC","215 Dekalb Ave"," Camden","SC"," (803) 432-3300","Installed","Owned",1921103.743
11079,-81.076844,33.9298364,"McDonalds PlayPlace-Cayce,SC","2929 Charleston Hwy"," Cayce","SC"," (803) 796-1995","Installed","Franchise",1722998.652
11080,-81.32487,34.176939,"McDonalds PlayPlace-Chapin,SC","659 Columbia Ave"," Chapin","SC"," (803) 345-9715","Installed","Franchise",1962082.849
11081,-80.0805008,32.823967,"McDonalds [WM]-Charleston,SC","3951 W Ashley Cir [WM]"," Charleston","SC"," (843) 852-9615","Installed","Franchise",1919040.554
11082,-79.954815,32.787294,"McDonalds-Charleston,SC","230 Spring St"," Charleston","SC"," (843) 724-3480","Old-school","Owned",2147067.974
11083,-80.0503005,32.9343464,"McDonalds-Charleston,SC","2500 Ashley Phosphate Rd"," Charleston","SC"," (843) 797-1180","Old-school","Owned",1400709.146
11084,-79.975374,32.761318,"McDonalds-Charleston,SC","Folly Rd at Cross Creek"," Charleston","SC"," (843) 795-7720","Installed","Franchise",2014569.968
11085,-79.991845,32.820084,"McDonalds PlayPlace-Charleston,SC","1201 Sam Rittenberg Blvd"," Charleston","SC"," (843) 571-2070","Old-school","Owned",1937591.383
11086,-80.042944,32.812542,"McDonalds PlayPlace-Charleston,SC","2007 Magwood Rd"," Charleston","SC"," (843) 763-7089","Installed","Franchise",1782085.367
11087,-80.030714,32.790389,"McDonalds PlayPlace-Charleston,SC","2050 Savannah Hwy"," Charleston","SC"," (843) 556-1163","Installed","Owned",1442256.909
11088,-79.9117687,34.6936443,"McDonalds PlayPlace-Cheraw,SC","500 Chesterfield Hwy"," Cheraw","SC"," (843) 537-4090","Old-school","Franchise",1871565.431
11089,-81.863227,35.13456,"McDonalds PlayPlace-Chesnee,SC","750 S Alabama Ave"," Chesnee","SC"," (864) 461-5300","Old-school","Owned",1427947.691
11090,-81.1935079,34.695587,"McDonalds PlayPlace-Chester,SC","1600 Ja Cochran By Pass"," Chester","SC"," (803) 377-8900","Installed","Owned",1984004.386
11091,-82.8389505,34.6916363,"McDonalds PlayPlace-Clemson,SC","1065 Tiger Blvd"," Clemson","SC"," (864) 654-3498","Old-school","Owned",1687303.401
11092,-81.8807829,34.472605,"McDonalds-Clinton,SC","101 S Broad St"," Clinton","SC"," (864) 833-4816","Installed","Franchise",1807333.732
11093,-81.8496066,34.5253272,"McDonalds PlayPlace-Clinton,SC","12774 Hwy 56 North"," Clinton","SC"," (864) 833-7214","Installed","Franchise",1818362.211
11094,-81.2125703,35.107504,"McDonalds PlayPlace-Clover,SC","905 Bethel St"," Clover","SC"," (803) 222-1064","Old-school","Owned",2188090.273
11095,-81.0415072,34.0124992,"McDonalds-Columbia,SC","1024 Elmwood Ave"," Columbia","SC"," (803) 799-9523","Installed","Franchise",1631583.831
11096,-81.004487,34.035767,"McDonalds-Columbia,SC","2911 Two Notch Rd"," Columbia","SC"," (803) 254-3738","Old-school","Owned",1450533.805
11097,-81.0453319,33.9975478,"McDonalds-Columbia,SC","434 Gervais St"," Columbia","SC"," (803) 376-8898","Old-school","Owned",1317738.964
11098,-80.8558974,34.0984539,"McDonalds PlayPlace-Columbia,SC","100 Clemson Rd"," Columbia","SC"," (803) 788-6776","Installed","Franchise",2349284.687
11099,-81.089616,34.035093,"McDonalds PlayPlace-Columbia,SC","1729 Broad River Rd"," Columbia","SC"," (803) 772-8798","Installed","Franchise",1539389.889
11100,-80.946176,34.053822,"McDonalds PlayPlace-Columbia,SC","2230 Decker Blvd"," Columbia","SC"," (803) 788-7651","Old-school","Owned",2152363.642
11101,-81.154173,34.075135,"McDonalds PlayPlace-Columbia,SC","368 Harbison Blvd"," Columbia","SC"," (803) 781-0882","Installed","Franchise",2225886.94
11102,-80.9140046,34.1399337,"McDonalds PlayPlace-Columbia,SC","4301 Hardscrabble Rd"," Columbia","SC"," (803) 788-5334","Installed","Franchise",1949311.48
11103,-80.972453,33.989096,"McDonalds PlayPlace-Columbia,SC","4801 Garners Ferry Rd"," Columbia","SC"," (803) 787-8284","Installed","Franchise",2461160.428
11104,-80.950096,34.022715,"McDonalds PlayPlace-Columbia,SC","5480 Forest Dr"," Columbia","SC"," (803) 790-2645","Installed","Franchise",2466353.158
11105,-81.125811,34.044655,"McDonalds PlayPlace-Columbia,SC","600 Saint Andrews Rd"," Columbia","SC"," (803) 772-7657","Installed","Franchise",1951021.552
11106,-80.9573507,34.0668099,"McDonalds PlayPlace-Columbia,SC","7041 Parklane Rd"," Columbia","SC"," (803) 699-6303","Installed","Franchise",1837114.315
11107,-80.9988239,34.0749333,"McDonalds PlayPlace-Columbia,SC","7400 Wilson Blvd"," Columbia","SC"," (803) 786-5112","Installed","Franchise",2160071.899
11108,-80.943837,33.964993,"McDonalds PlayPlace-Columbia,SC","7501 Garners Ferry Rd"," Columbia","SC"," (803) 776-6685","Old-school","Owned",2092936.872
11109,-79.0212,33.77773,"McDonalds PlayPlace-Conway,SC","1467 Highway 544"," Conway","SC"," (843) 234-3096","Installed","Franchise",2038096.91
11110,-79.06572,33.84707,"McDonalds PlayPlace-Conway,SC","1622 Us Hwy 501"," Conway","SC"," (843) 488-1647","Installed","Franchise",1675332.275
11111,-79.8553555,34.2796014,"McDonalds PlayPlace-Darlington,SC","1501 S Main St"," Darlington","SC"," (843) 393-9733","Old-school","Owned",2051136.646
11112,-81.1374708,33.3257352,"McDonalds PlayPlace-Denmark,SC","18128 Heritage Hwy"," Denmark","SC"," (803) 793-0206","Installed","Franchise",1853492.981
11113,-79.3697036,34.4184647,"McDonalds PlayPlace-Dillon,SC","310 Hwy 301 N"," Dillon","SC"," (843) 774-7585","Installed","Franchise",2349345.356
11114,-82.111138,34.915919,"McDonalds PlayPlace-Duncan,SC","1392 E Main St"," Duncan","SC"," (864) 433-8822","Installed","Franchise",1795095.786
11115,-82.0683449,34.8872405,"McDonalds PlayPlace-Duncan,SC","2157 E Main St"," Duncan","SC"," (864) 486-8822","Old-school","Owned",1807116.776
11116,-82.5688169,34.8259035,"McDonalds PlayPlace-Easley,SC","5634 Calhoun Memorial Hwy"," Easley","SC"," (864) 855-0728","Installed","Franchise",1224857.898
11117,-81.9042151,33.7679613,"McDonalds PlayPlace-Edgefield,SC","714 Augusta St"," Edgefield","SC"," (803) 637-0060","Old-school","Owned",2000164.633
11118,-79.7668426,34.1590803,"McDonalds [WM]-Florence,SC","2014 South Irby Street [WM]"," Florence","SC"," (843) 662-3545","Old-school","Franchise",1548946.679
